Text,label
wakil wkwkwk,netral
aneh bgt bapak bilang,netral
karyawannya rada nyesel gawe situ wkwk,netral
deket polda diy ya nekad,netral
kalo gawe dut wkwk,netral
data nope nik ampu asai pinjol jual data kentut,netral
pinjol online yg megang rentenir gak sih beda pake digital,netral
iki nganu kae udu wei,netral
mamaaam tah gerebek,netral
sebrange kantor pinjol iki laundryan langgan,netral
kroco said gin kroco,positif
akeh pis karyawane,netral
adi keno ra iki,netral
alm soeharto ampun,netral
td mlem nlponin pagi td,netral
nsementar pinjol jg akses mudah yg legal,netral
definisi sampah masyarakat kerja apa halal berkat admin pinjol udah ga,positif
no kontak orang yg hp pinjam,netral
min tau ga tuh gmana nelponin pdhal ga pake pinjol apa pas angkat,netral
percumalaporpolisi wkwkwk,netral
zoom malam kemu,netral
pinjol gimana tuh bang status,netral
aneh satu panggil pinjol hari panggil,negatif
pinjol gk nerapin sop jd gk pinjam acc hrs sesuai klo sembarang ka,netral
ciri nya persis to an sebrang kerja jam pagi pulang jam malam jam malam pantes yg panas,positif
senang pinjol tembus,positif
dear adik adik mahasiswa sma sekolah yg kejar nilai yg bagus nasah skill jejaring koneksi nj,positif
polisi banting pinjol banting mahasiswa,netral
bajilakk,netral
brarti si usaha pinjol izin legal ilegal rentenir lintah darat bangsat yg jerat,negatif
jebul wonge alim kudung,netral
analogi kaya guna narkoba udah tau bikin mati make ya salah,negatif
klo pinjol legal udh brp yg hrs bayar bulan nklo smpe jerit,negatif
ngeriiiihhhhhhh bejo sek bar medun,netral
paham kau hutang negara ga nyambung gw blg tolol,negatif
pantesan kerja rame rame ono isilop jebul nggrebek pinjol wkwk,netral
udah gila paylatter marketplace jual jg data,negatif
yg kesana biar komandan klo,netral
wkwk,netral
bang nih ajak narasumber mbak ada diskusi via zoom bahas,netral
tiwas takiro pt cari cinta sejati,positif
lihat kalo ga seragam an hitam putih maroon,netral
pinjol ilegal ana si legal yg berantas,negatif
logika gak masuk bos orang jam istirahat,negatif
daerah rind road kota,netral
mantap,netral
hancur pinjol akar akar,netral
ko tutup muka udah gatau malu ya,negatif
lohlohloh nas wkwk,netral
mantab cc,positif
gilir ladang basah gercep,netral
yg kerja situ gak ya yg nipu usaha,netral
resah warga tengah bawah,negatif
kasih liat tampang anjing tua trus nm aplikasi,negatif
cari inverstornya,netral
bandung,netral
apal bener kayak,netral
shoppe paylater bulan tahun udah wkwk ngw,netral
ayem sik bar ngedunke utang wkwk,netral
iyak gudeg sagan,netral
galeria mall utara gudeg sagan in,netral
ngga temen yg curhat jebak ginian emang rajin musnah yg kaya gin,netral
daerah sih kak kayak lupa,negatif
kalo pinjol ya pinjol konteks beda beda tagih peras atu bayar,negatif
jualbeli data kerjasama analis kredit pinjol shg cair gitu aja org,netral
jaman lulus stm kebumen jg nyari kerja emnk susah ntp alhamdulillah idup smpe skrg orgnya,netral
yg joga iya msh taat prokes hahaha,positif
blokir gus muhaimin perintah hapus aplikasi pinjol google play app store,netral
harap tindak tdk tunggu perintah kapolri instruksi presiden,netral
app pinjol nih,netral
deket rumah nih karyawannya sombong sombong liat keren keren tau tau pegawai pin,netral
banyak yg ruko ngga masang tanda kalo situ usaha,positif
penangkepanku si pinjam minjem duit beli barang si yg,netral
sbulan yg marahin cs apk pinjol gara dc ga sopan lg ngomong sm dc,positif
pinjolnya legal legal kak,netral
bayangin kerja kantor orang temperamen,netral
kalo ga gitu ntr ga dpt wang wang wang,netral
kakanya blm kena sm pinjol ya suami jg pin,netral
digrebeg tumbuh yg,netral
untung koe ra keno grebek,positif
pinjol bs nyaman mrk pny lindung yg lindung pst jabat,positif
model ruko lantai bingung kantor motor,netral
lokasi nya tau september kemarin rapid antigen,netral
bener hancur pinjol ya minjam,negatif
wahhh ayem ki sek bar ngedunke wkw,netral
yg situ karyawan doang cari nafkah stop klo bosnye silah dah,netral
berangus polisi,netral
kerja yg mulia amp manusiawi ketimbang kerja usaha pinjol laknat,positif
posting muka polisi biar rasa malu,netral
pake masker lho mbok ya kalo malu dipakein masker perintah marah yan,negatif
graha bank bukopin ga,netral
awas kang baso,negatif
ok grebek sip trus bos nya manaaaa muka inisial aja ga bias kasus,negatif
wkwkwk rasain lo ya gak bos nya,netral
woalahh sek kuwi,netral
gerebek khan,netral
mantaps situ markas nya,netral
bos karyawannya ditangkep in bayar mana,netral
kursi kondangan diambilin,netral
yg paylater mohon lihat ati ati,netral
thread teror pinjol ilegal,negatif
taat prokes nduduknya jarak yak,positif
tega ya kerja dgn jobdesk,netral
iki lo sik ws tau ngomong kerjo tagih jebul kene beta,netral
iyaa bener,netral
bubarka pinjol jgn biar rakyat yg susah peras pinjol,negatif
gedung yg starbucks ya,netral
sdh endorse pakdhe mau spt ntar kl tukang surpey daya belu masyrkat jd pa,netral
wkwkwk bentak ya mas,negatif
cukong nya banyak org chinese,netral
woo mbak kudung sg bati kae tibakne,netral
legal aja parah gimana yg ilegal,negatif
hapus hutang rakyat jt bawah pinjollaknat,negatif
up moga ringkus kantor tsb,netral
kayak kebanyakaan kantor pinjol ruko,netral
nyari krj susah pas dapet jd dc pinjol,negatif
enak kalo dijabarin ame djem,positif
aplikasi milik ilegal berantaspinjol,negatif
kalo gertak atas bener kerja nya pinjol udh banget,negatif
yg hijab ya nyak molaik,positif
oh rame grup driver kemarin,netral
banget yg data nya udh,negatif
joss tenan,netral
kantor ruko,netral
ngarep indomaret sagan gaes iki dyarrrr,netral
yg jd tagih yg,negatif
spill tempat kepo nya ruko daerah ringroad,negatif
alhamdulillah,positif
resah masyrakat indonesia ilegal pake debt collector tindas,negatif
kabur menlen singepoh,negatif
kalo daftar ginian pake ktp palsu jago edit jaman susah bedain ktp asli palsu,negatif
alhamdulillah moga tutup,positif
bener bang kalo gamau regulasi ngasih pinjeman,netral
tuju salah satu home credit gila bunga nya semi rentenir ojk gimana ya pe,negatif
tinggal gantung nya aja pinjam sesu,netral
mana letak unsur kriminal nya min,netral
dapat banget pake pinjol utk kebut,netral
setal uang legal legal tagih jasa,netral
perkara legal ilegal ancam intimidasi menyebark,netral
ini nih,netral
broo mgkn mreka pepet pinjem kesodara gadikasih tetangga aplgi an,netral
buka ga saing dgn bunga yg kalo,netral
debt collector bank nya biasae lak bedo pt,netral
pinjol panjul,netral
ndan terima kasih responnya mohon telusur,positif
terima kasih lapor tindak lanjut,positif
gaji sm laki nya pinjol mesti input kerja alamat,netral
mrk tinggal bikin nama beda,netral
bos ngopi bareng dan haha hihi,negatif
iya bener,netral
oh iya posting kmaren acara metro tv,netral
kalo ngadu mana ya cepet biar notif polisi,negatif
kasih kendor nhantam pinjol laknat,negatif
mesti presiden dl yg perintah aparat otoritas garcep,netral
ajak si erik wtc kemaren tampil metro tv,netral
karna legal gak acc arah uang ilegal,negatif
penggrebekan kantor pinjol sleman yogyakarta npolda diy polda jabar gerebek kantor pinja,positif
penggrebekan kantor pinjol tangerang ndari seringkali informasi pinjol legal ilegal,negatif
brother mgkn pinjollaknat wkt lg sibuk penggrebegan moga an sikat,netral
ngebayangin nagih digrebek polisi ya sebentar grebek nih,netral
suara surabaya lapo,netral
pinjol legal digrebek laknat,positif
atur broo nsiap,netral
jenenge wae ilegal,negatif
kerjaaaa banget mba mba berjilbaaab,netral
presiden beres preman pung,negatif
viralkan lokasi,netral
wajib brangus,netral
selfok cicinnya,netral
naik tagar dukungpresidenbasmipinjol dukungkapolribasmipinjol,netral
yg ilegal pinjam cair cepet mudah ngak apply,netral
inti minjem kalo emang hasil karna,netral
ambiencenya kayak warnet wkwk,netral
buka space literasi pd masyarakat sosmed bro,netral
penak ki sg utang wes ga bayar neh,negatif
kalo gw kalo gamau tagih ya gausah minjem kalo udah minj,netral
utang tetep bayar mas mba,netral
jogja anjir kerja salah satu alias tolol ngapain sih,negatif
baca,netral
tolong nama pinjolnya yg grebek cantumin min,netral
oknum karyawati jilbab sejati tdk jilbab mrk jilbab utk mudah org percaya,positif
kantor pinjol kek lab komputer wkwk,netral
wow samirono,positif
mantap habisin pinjol ilegal,negatif
biar rasae tagih isolop,netral
yoyoy,netral
foto lokasieae bos ndang dishare lok cc nag,netral
bubar pinjol kantor tp bikin uu nya,netral
nangkepin admin pinjol doank sandang dana otak apl jg,netral
penggrebekan kantor pinjol sleman yogyakarta npolda diy polda jabar gerebek kantor,positif
moga lowong indonesia temen temen sarjana yg udh nganggur ga paksa am,negatif
mampus wkwk,netral
awkwkwk,netral
moga anget ayam,netral
surabaya min,netral
video yg sempet edar juli nsalah ana easycash yg digrebeg kmaren sesuai info dr korban aplikas,netral
jg sop tagih wajib tertib pinjol legal yg pena,negatif
sedih liat wanita wanita situ ken ane nafkahin nya,netral
iyee jgn pinjol an kak trus jgn sampe daftar karyawannya,netral
untung ga pake begitu,positif
bener yg bilang dsitu kantor pinjol,netral
kak liat deh,netral
doa wujud,netral
apk legal tp bbrpa nagihnya ajg bgt cok,netral
tuju ga mas ojk audit support banget pinjol yg men,positif
gila lgsg ngamuk hahahahaha nanda yg sekolah aja ngomong orang tolol dah jago,negatif
dadi keling ball mads,netral
iya wkwk nsekantor isi munafik,negatif
kalo gitu kerja aja kerja yg ya pinje,netral
pake bangku futura,netral
oh yg pusat royal square tuh,netral
rasaken,netral
yg bikin penasaran min google street view blm update amp google map nggak ta,netral
ahh blow up berita tv kyk prestasi yg bs lsg ciduk dr,negatif
tololny kau sekolah jurus,netral
modarooo njol njol cuuiiihh asuu bajingaann nsemoga pinjol indonesia binasaa,netral
jauh riba,netral
gak nama pepet kerja haram kyk gitu rejeki allah luas bro nagih dgn,netral
kuapoooook,netral
pas presiden ngomong gerak polisi nya emang diramein,netral
mana nih,positif
pimpin karyawan mw bengis kek mn klu dpt arah dr atas jg semena,negatif
sampe video alamat kantor kampung belah pantes kek kenal bangun,netral
kamis malam oktober fresh nihh hahahaha,positif
sebenernya polisi memetakann amp data lengkap main pinjol njd pe,negatif
eddyaaaannnn sdah stadium bgini garap bnyak yg bunuh kayak,netral
tumpas si modal nya nsemoga dc taubat pinjollaknat,netral
kudugem,netral
yey enakk dah ga bayarin utang lg dah digrebek wkwkwk,netral
rakyat perah oportunis,netral
penggrebekan kantor pinjol sleman yogyakarta npolda diy polda jabar gerebek kantor,positif
hadeuuuhhhhhh kerudung tumplekblek kerja lembaga ribawi,netral
adminnya bocah bocah kurus kering,negatif
boss nya tangkap miskin uang sita negara gebrek tangkap karyawannya,negatif
mudah utk basmi tdk,positif
emang koruptor tuh hukum mati ya tau hukum gmn,negatif
tau pegawai nya wanita jilbab,netral
tuntas jgn nangkep curut nya doang cukong leha oknum,netral
tanya nudah tau ilegal beroprasi ilegal legal,negatif
basmi pinjol akar nya mantab pk pol,positif
patuh prokes pantau pakai masker,positif
uang ukur adab uang,netral
apa calon pinjam yg hrs cerdas jgn pinjam kompak nggak,positif
dana gereja,negatif
pinjol tumbuh subur tinggi tingkat konsumtif masyarakat indonesia parah konsumtif unt,positif
ambil isi dm minggu kait pinjol identitas pst aman cc,positif
ambil isi dm minggu kait pinjol identitas pst aman cc,positif
ambil isi dm minggu kait pinjol identitas pst aman cc,positif
kalo menteri kait serius ngurusin registrasi sim card ketimbang blokir blokirin situs bokep ga jebol,negatif
transfer aja wkwkkwkwk,netral
alat tidur hasil uang receh nkebayang pake hp siemens ikat karet,netral
kalo menteri kait serius ngurusin registrasi sim card ketimbang blokir blokirin situs bokep ga jebol,negatif
basmi sampe akar akar,netral
hajar,netral
teliti kondisi psikologis collector pinjol riset temu mena,positif
teliti kondisi psikologis collector pinjol riset temu mena,positif
kalo pinjol ilegal pinjam gak balikin,negatif
penggrebekan kantor pinjol sleman yogyakarta npolda diy polda jabar gerebek kantor pinjama,positif
anyink bener pinjem jutak jutak,netral
penggrebekan kantor pinjol sleman yogyakarta npolda diy polda jabar gerebek kantor pinjama,positif
penggrebekan kantor pinjol tangerang ndari seringkali informasi pinjol legal ilegal,negatif
yg aja sigap,positif
penggrebekan kantor pinjol sleman yogyakarta npolda diy polda jabar gerebek kantor pinjama,positif
wna bangsat rentenir bangsat,netral
china komunis yg npenjajah nyata orang orang china komunis kelihatann,positif
bangsat banget tuch gerombol,negatif
kota kota,positif
penggrebekan kantor pinjol sleman yogyakarta npolda diy polda jabar gerebek kantor pinja,positif
tuju ga mas ojk audit support banget pinjol yg jeri,positif
karuan rang pinjollaknat om,netral
penggrebekan kantor pinjol tangerang ndari seringkali informasi pinjol legal ilegal,negatif
milik modal tangkap bagus,positif
bang eno ikut ngegrebek,netral
kalo kroco nya mah bilang faktor alas tetep,netral
sebrange iki langgan ngelaundry,netral
mantap bareskrim polri hajar habis moga habis muka bumi pinjol ilegal menyengsa,negatif
begitu noleh imei milik wilayah privacy kendali pin,netral
klo pikir dana pinjol cepat cair dana hitung risiko gagal,negatif
klo pikir dana pinjol cepat cair dana hitung risiko gagal,negatif
klo pikir dana pinjol cepat cair dana hitung risiko gagal,negatif
malam polisi menggrebek kantor pinjam online pinjol kawasan samirono catu,negatif
debt collector aplikasi pinjol adamodal legal tunjuk surat tugas id card ktp,netral
teliti kondisi psikologis collector pinjol riset temu mena,positif
klo pikir dana pinjol cepat cair dana hitung risiko gagal,negatif
enam sangka supervisor dc yg mulut vital yg bs cerai bunuh hilang,negatif
change the plan but never the anjir mural kelar,netral
penggrebekan kantor pinjol rabu jakarta barat,netral
penggrebekan kantor pinjol kalbar nbravo,netral
akulaku udah tipu murni bobol nc,netral
apresiasi tinggi laporpaktrans tanggap adu lapor pinjol tindak cepat lak,positif
pinjol tolong bunuh,negatif
nibu muda hidup jerat pinjol,positif
dapet email masuk pasu dc pinjol aplikasi legal kreditpintar tagih rumah nhelp help pol,netral
tinggal nunggu gilir,netral
banyak rentenir kedok koperasi gan,positif
tunggu si bos ciduk nklo,netral
udah berita penggrebekannya bom berita bos modal besar,positif
penasaran gimana rupa si bossnya,netral
omzet uang orang susah yg gencet kering nlua,negatif
mini thread npinjol masyarakat nmeski berita gimana sadis debt collector pin,positif
friendly reminder selebtwit dukung bisnis model ht,netral
penggrebekan kantor pinjol sleman yogyakarta npolda diy polda jabar gerebek kantor pinja,positif
penggrebekan kantor pinjol kalbar nbravo,netral
ilangin pinjol mah gampang serentak aja masyarakat kreditur trus gausah bayar bubar,netral
diskusi publik pinjoler korbanya dampak pinjol sisi hukum,netral
ehh link phising klik data data sedot,negatif
diskusi publik pinjoler korbanya dampak pinjol sisi hukum,netral
pinjol sistematis manfaat butuh desak ekonomi kaum lemah pera,negatif
atas pinjol nyuruh pegawai beli data nnama nno hp ndata bank nrekening bank nfoto selfie nfoto ktp nharga rp sd,netral
penggrebekan kantor pinjol kalbar nbravo,netral
paham arti tipu aplikasi tenor,negatif
putih hutang rakyat jt bawah pinjollaknat negaraharustanggungjawab,negatif
sdh bahas akun nbanyak banget jadi spt ngeri bngt kl ad,negatif
pinjol sistematis manfaat butuh desak ekonomi kaum lemah pera,negatif
atas pinjol nyuruh pegawai beli data nnama nno hp ndata bank nrekening bank nfoto selfie nfoto ktp nharga rp sd,netral
teliti kondisi psikologis collector pinjol riset temu mena,positif
penggrebekan kantor pinjol kalbar nbravo,netral
penggrebekan kantor pinjol kalbar nbravo,netral
